l_f	r_f	l_hyaw_out	l_hrol_out	l_hpit_out	l_knee_out	l_apit_out	r_hyaw_out	r_hrol_out	r_hpit_out	r_knee_out	r_apit_out	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	
2.973741	2.406057	-0.296896	-0.005151	-0.496474	2.161279	-4.177199	0.412774	-0.371105	-0.135824	2.050906	2.264460	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.070075	0.020854	0.131232	-0.082562	-0.039771	0.051220	-0.003992	-0.005840	-0.260702	-0.262116	-0.042165	-0.028083	-0.063360	-0.029003	0.270149	-0.015913	0.013118	0.050599	0.126894	0.106252	-0.006706	-0.025348	-0.080247	-0.049913	0.194110	-0.008380	0.020427	0.021541	0.107309	0.062464	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074045	0.017838	0.121705	-0.085995	-0.006391	0.049572	-0.001737	0.004029	-0.243412	-0.252529	-0.017477	-0.015138	-0.106140	-0.007786	0.275826	-0.011362	0.020854	0.078342	0.111446	-0.017641	0.003019	-0.020335	-0.075565	-0.049988	0.194701	-0.009200	0.022506	0.027387	0.099343	-0.000300	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075033	0.016290	0.108215	-0.086585	0.027645	0.047982	0.000225	0.014848	-0.228661	-0.253786	-0.001748	-0.015589	-0.103787	0.013878	0.206950	-0.009162	0.020348	0.082512	0.107110	-0.033520	0.005529	-0.019371	-0.066296	-0.019922	0.134615	-0.001881	0.014675	0.021752	0.112147	0.004731	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.937391	2.473897	-0.715693	0.201400	-0.765440	0.565678	-3.933440	0.040627	0.354840	-0.340025	0.886534	2.889707	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074045	0.017838	0.121705	-0.085995	-0.006391	0.049572	-0.001737	0.004029	-0.243412	-0.252529	-0.017477	-0.015138	-0.106140	-0.007786	0.275826	-0.011362	0.020854	0.078342	0.111446	-0.017641	0.003019	-0.020335	-0.075565	-0.049988	0.194701	-0.009200	0.022506	0.027387	0.099343	-0.000300	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075033	0.016290	0.108215	-0.086585	0.027645	0.047982	0.000225	0.014848	-0.228661	-0.253786	-0.001748	-0.015589	-0.103787	0.013878	0.206950	-0.009162	0.020348	0.082512	0.107110	-0.033520	0.005529	-0.019371	-0.066296	-0.019922	0.134615	-0.001881	0.014675	0.021752	0.112147	0.004731	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074794	0.014502	0.091874	-0.083577	0.053233	0.045265	0.001239	0.025542	-0.210250	-0.252802	-0.005060	-0.011330	-0.114370	0.036633	0.051753	-0.004406	0.010875	0.051174	0.119239	0.048644	0.000825	-0.017661	-0.057423	0.009582	0.046189	0.007046	0.008078	0.009015	0.124588	0.037810	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.913803	2.428087	-0.689544	0.545994	-0.816341	-0.106249	-0.984358	-0.139239	0.579189	-0.657458	-0.081332	1.473620	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075033	0.016290	0.108215	-0.086585	0.027645	0.047982	0.000225	0.014848	-0.228661	-0.253786	-0.001748	-0.015589	-0.103787	0.013878	0.206950	-0.009162	0.020348	0.082512	0.107110	-0.033520	0.005529	-0.019371	-0.066296	-0.019922	0.134615	-0.001881	0.014675	0.021752	0.112147	0.004731	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074794	0.014502	0.091874	-0.083577	0.053233	0.045265	0.001239	0.025542	-0.210250	-0.252802	-0.005060	-0.011330	-0.114370	0.036633	0.051753	-0.004406	0.010875	0.051174	0.119239	0.048644	0.000825	-0.017661	-0.057423	0.009582	0.046189	0.007046	0.008078	0.009015	0.124588	0.037810	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075425	0.012642	0.077701	-0.079098	0.057745	0.044915	0.003477	0.033133	-0.193482	-0.240197	-0.012720	-0.006833	-0.091699	0.038909	-0.068107	-0.001836	0.007020	0.045248	0.104399	0.135377	-0.008964	-0.012869	-0.054393	0.013338	-0.015586	0.007987	0.011005	-0.003527	0.120726	0.067274	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.837331	2.418470	-0.374258	0.235738	-0.678397	0.144192	2.001023	-0.025901	0.270494	-0.497636	-0.101630	-0.308509	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074794	0.014502	0.091874	-0.083577	0.053233	0.045265	0.001239	0.025542	-0.210250	-0.252802	-0.005060	-0.011330	-0.114370	0.036633	0.051753	-0.004406	0.010875	0.051174	0.119239	0.048644	0.000825	-0.017661	-0.057423	0.009582	0.046189	0.007046	0.008078	0.009015	0.124588	0.037810	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075425	0.012642	0.077701	-0.079098	0.057745	0.044915	0.003477	0.033133	-0.193482	-0.240197	-0.012720	-0.006833	-0.091699	0.038909	-0.068107	-0.001836	0.007020	0.045248	0.104399	0.135377	-0.008964	-0.012869	-0.054393	0.013338	-0.015586	0.007987	0.011005	-0.003527	0.120726	0.067274	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077054	0.012270	0.063622	-0.073743	0.047912	0.044894	0.005201	0.039377	-0.179465	-0.220786	-0.015928	0.003039	-0.086291	0.039136	-0.081489	0.006447	0.016522	0.015692	0.076394	0.140909	-0.017845	-0.004175	-0.052757	0.006364	-0.020756	0.005886	0.018109	-0.019792	0.105470	0.070324	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.820632	2.448539	-0.170676	0.009325	-0.457153	0.412436	2.872068	0.068309	0.000318	-0.233586	-0.262097	-1.156502	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075425	0.012642	0.077701	-0.079098	0.057745	0.044915	0.003477	0.033133	-0.193482	-0.240197	-0.012720	-0.006833	-0.091699	0.038909	-0.068107	-0.001836	0.007020	0.045248	0.104399	0.135377	-0.008964	-0.012869	-0.054393	0.013338	-0.015586	0.007987	0.011005	-0.003527	0.120726	0.067274	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077054	0.012270	0.063622	-0.073743	0.047912	0.044894	0.005201	0.039377	-0.179465	-0.220786	-0.015928	0.003039	-0.086291	0.039136	-0.081489	0.006447	0.016522	0.015692	0.076394	0.140909	-0.017845	-0.004175	-0.052757	0.006364	-0.020756	0.005886	0.018109	-0.019792	0.105470	0.070324	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077379	0.013149	0.052324	-0.067922	0.039378	0.045834	0.007768	0.040989	-0.172421	-0.203526	-0.016249	0.009261	-0.077026	0.040206	-0.032925	0.002389	0.018868	-0.007853	0.021598	0.108660	-0.023056	-0.001566	-0.051494	0.002676	0.017379	0.004562	0.019544	-0.028766	0.096922	0.048501	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.817864	2.488092	-0.061698	-0.134785	-0.307161	0.595490	1.844534	-0.045022	-0.176500	-0.000348	-0.515768	-0.380602	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077054	0.012270	0.063622	-0.073743	0.047912	0.044894	0.005201	0.039377	-0.179465	-0.220786	-0.015928	0.003039	-0.086291	0.039136	-0.081489	0.006447	0.016522	0.015692	0.076394	0.140909	-0.017845	-0.004175	-0.052757	0.006364	-0.020756	0.005886	0.018109	-0.019792	0.105470	0.070324	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077379	0.013149	0.052324	-0.067922	0.039378	0.045834	0.007768	0.040989	-0.172421	-0.203526	-0.016249	0.009261	-0.077026	0.040206	-0.032925	0.002389	0.018868	-0.007853	0.021598	0.108660	-0.023056	-0.001566	-0.051494	0.002676	0.017379	0.004562	0.019544	-0.028766	0.096922	0.048501	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081540	0.014552	0.043061	-0.060166	0.036968	0.046023	0.010333	0.038937	-0.170091	-0.191690	-0.012792	0.010930	-0.057953	0.046943	0.028463	0.001984	0.014217	-0.026260	0.003207	0.046111	-0.021467	-0.002829	-0.049120	0.001135	0.063065	0.005403	0.016984	-0.030233	0.090643	0.019238	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.813395	2.518051	-0.193179	-0.249964	-0.206001	0.415437	0.166638	-0.038314	-0.303029	-0.086784	-0.395175	0.870304	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077379	0.013149	0.052324	-0.067922	0.039378	0.045834	0.007768	0.040989	-0.172421	-0.203526	-0.016249	0.009261	-0.077026	0.040206	-0.032925	0.002389	0.018868	-0.007853	0.021598	0.108660	-0.023056	-0.001566	-0.051494	0.002676	0.017379	0.004562	0.019544	-0.028766	0.096922	0.048501	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081540	0.014552	0.043061	-0.060166	0.036968	0.046023	0.010333	0.038937	-0.170091	-0.191690	-0.012792	0.010930	-0.057953	0.046943	0.028463	0.001984	0.014217	-0.026260	0.003207	0.046111	-0.021467	-0.002829	-0.049120	0.001135	0.063065	0.005403	0.016984	-0.030233	0.090643	0.019238	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.082372	0.015568	0.036265	-0.052145	0.043345	0.046109	0.012009	0.036442	-0.169625	-0.186560	-0.012446	0.006676	-0.042088	0.056341	0.080665	-0.003291	0.007703	-0.022168	-0.005961	0.026596	-0.021547	-0.005838	-0.046865	0.001916	0.083956	0.004651	0.012699	-0.027743	0.082552	0.008481	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.810506	2.535283	-0.361108	-0.039640	-0.208037	0.060654	-0.649340	-0.221158	-0.122998	-0.322460	-0.297461	0.734788	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081540	0.014552	0.043061	-0.060166	0.036968	0.046023	0.010333	0.038937	-0.170091	-0.191690	-0.012792	0.010930	-0.057953	0.046943	0.028463	0.001984	0.014217	-0.026260	0.003207	0.046111	-0.021467	-0.002829	-0.049120	0.001135	0.063065	0.005403	0.016984	-0.030233	0.090643	0.019238	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.082372	0.015568	0.036265	-0.052145	0.043345	0.046109	0.012009	0.036442	-0.169625	-0.186560	-0.012446	0.006676	-0.042088	0.056341	0.080665	-0.003291	0.007703	-0.022168	-0.005961	0.026596	-0.021547	-0.005838	-0.046865	0.001916	0.083956	0.004651	0.012699	-0.027743	0.082552	0.008481	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086343	0.016127	0.031222	-0.044724	0.056155	0.046005	0.013184	0.030660	-0.170162	-0.180251	-0.018693	-0.001310	-0.027938	0.041926	0.067041	0.006301	0.003562	-0.041650	-0.005482	0.048025	-0.020539	-0.010230	-0.044981	0.000867	0.073702	0.004168	0.006876	-0.023292	0.077029	0.015520	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.822552	2.557779	-0.447730	0.089445	-0.113623	-0.489430	-0.117052	-0.319990	0.129120	-0.402644	-0.227557	0.325406	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.082372	0.015568	0.036265	-0.052145	0.043345	0.046109	0.012009	0.036442	-0.169625	-0.186560	-0.012446	0.006676	-0.042088	0.056341	0.080665	-0.003291	0.007703	-0.022168	-0.005961	0.026596	-0.021547	-0.005838	-0.046865	0.001916	0.083956	0.004651	0.012699	-0.027743	0.082552	0.008481	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086343	0.016127	0.031222	-0.044724	0.056155	0.046005	0.013184	0.030660	-0.170162	-0.180251	-0.018693	-0.001310	-0.027938	0.041926	0.067041	0.006301	0.003562	-0.041650	-0.005482	0.048025	-0.020539	-0.010230	-0.044981	0.000867	0.073702	0.004168	0.006876	-0.023292	0.077029	0.015520	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.093608	0.016166	0.026167	-0.038709	0.064897	0.045984	0.013637	0.025190	-0.170706	-0.172082	-0.048630	-0.003039	-0.029664	0.044672	0.040903	0.007260	0.001636	-0.035921	-0.006132	0.065173	-0.018718	-0.010867	-0.043062	-0.004234	0.055171	0.000854	0.004568	-0.022684	0.073088	0.018430	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.836132	2.604815	-0.357918	0.104195	-0.142449	-0.200947	0.784156	-0.216921	0.165056	-0.344627	-0.137283	-0.047483	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086343	0.016127	0.031222	-0.044724	0.056155	0.046005	0.013184	0.030660	-0.170162	-0.180251	-0.018693	-0.001310	-0.027938	0.041926	0.067041	0.006301	0.003562	-0.041650	-0.005482	0.048025	-0.020539	-0.010230	-0.044981	0.000867	0.073702	0.004168	0.006876	-0.023292	0.077029	0.015520	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.093608	0.016166	0.026167	-0.038709	0.064897	0.045984	0.013637	0.025190	-0.170706	-0.172082	-0.048630	-0.003039	-0.029664	0.044672	0.040903	0.007260	0.001636	-0.035921	-0.006132	0.065173	-0.018718	-0.010867	-0.043062	-0.004234	0.055171	0.000854	0.004568	-0.022684	0.073088	0.018430	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095061	0.016141	0.022490	-0.032441	0.069965	0.046755	0.013898	0.020122	-0.171324	-0.163203	-0.051624	-0.000653	-0.026347	0.035874	0.020143	0.000726	0.000396	-0.036046	-0.007592	0.054674	-0.023846	-0.009527	-0.041055	-0.017695	0.048382	-0.004620	0.006206	-0.023533	0.070361	0.014333	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.849042	2.651436	-0.275192	0.162619	-0.135401	0.123618	0.634723	-0.170979	0.184574	-0.283296	-0.107589	0.373022	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.093608	0.016166	0.026167	-0.038709	0.064897	0.045984	0.013637	0.025190	-0.170706	-0.172082	-0.048630	-0.003039	-0.029664	0.044672	0.040903	0.007260	0.001636	-0.035921	-0.006132	0.065173	-0.018718	-0.010867	-0.043062	-0.004234	0.055171	0.000854	0.004568	-0.022684	0.073088	0.018430	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095061	0.016141	0.022490	-0.032441	0.069965	0.046755	0.013898	0.020122	-0.171324	-0.163203	-0.051624	-0.000653	-0.026347	0.035874	0.020143	0.000726	0.000396	-0.036046	-0.007592	0.054674	-0.023846	-0.009527	-0.041055	-0.017695	0.048382	-0.004620	0.006206	-0.023533	0.070361	0.014333	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095351	0.016169	0.018531	-0.027116	0.073208	0.046910	0.014273	0.015110	-0.172368	-0.155950	-0.051923	-0.001228	-0.034390	0.034296	0.013879	0.000073	0.005158	-0.034313	-0.018207	0.050484	-0.028797	-0.008029	-0.039183	-0.025963	0.056624	-0.007951	0.008248	-0.023569	0.069395	0.006384	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.836789	2.716511	-0.288548	0.131695	-0.113582	0.382560	0.062723	-0.118834	0.194904	-0.239251	0.047965	0.923411	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095061	0.016141	0.022490	-0.032441	0.069965	0.046755	0.013898	0.020122	-0.171324	-0.163203	-0.051624	-0.000653	-0.026347	0.035874	0.020143	0.000726	0.000396	-0.036046	-0.007592	0.054674	-0.023846	-0.009527	-0.041055	-0.017695	0.048382	-0.004620	0.006206	-0.023533	0.070361	0.014333	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095351	0.016169	0.018531	-0.027116	0.073208	0.046910	0.014273	0.015110	-0.172368	-0.155950	-0.051923	-0.001228	-0.034390	0.034296	0.013879	0.000073	0.005158	-0.034313	-0.018207	0.050484	-0.028797	-0.008029	-0.039183	-0.025963	0.056624	-0.007951	0.008248	-0.023569	0.069395	0.006384	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.107841	0.016255	0.013790	-0.020744	0.076280	0.046940	0.015026	0.010400	-0.173861	-0.147932	-0.026130	-0.000123	-0.034846	0.034836	0.011857	0.000007	0.004936	-0.027161	-0.010196	0.050763	-0.020424	-0.005682	-0.036467	-0.030486	0.063046	-0.010540	0.010255	-0.023096	0.069278	0.003947	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.839149	2.732427	-0.241232	0.097963	-0.177274	0.421073	-0.225960	-0.058878	0.097840	-0.108984	-0.124965	1.213437	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095351	0.016169	0.018531	-0.027116	0.073208	0.046910	0.014273	0.015110	-0.172368	-0.155950	-0.051923	-0.001228	-0.034390	0.034296	0.013879	0.000073	0.005158	-0.034313	-0.018207	0.050484	-0.028797	-0.008029	-0.039183	-0.025963	0.056624	-0.007951	0.008248	-0.023569	0.069395	0.006384	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.107841	0.016255	0.013790	-0.020744	0.076280	0.046940	0.015026	0.010400	-0.173861	-0.147932	-0.026130	-0.000123	-0.034846	0.034836	0.011857	0.000007	0.004936	-0.027161	-0.010196	0.050763	-0.020424	-0.005682	-0.036467	-0.030486	0.063046	-0.010540	0.010255	-0.023096	0.069278	0.003947	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116519	0.016353	0.007897	-0.015762	0.078397	0.048837	0.016243	0.008634	-0.174572	-0.141022	-0.031228	-0.000478	-0.043266	0.036635	0.015493	-0.006281	0.008054	-0.026446	-0.006952	0.037181	-0.016066	-0.003809	-0.032275	-0.029741	0.061869	-0.014215	0.011956	-0.024912	0.070707	0.010860	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.816734	2.749388	-0.199454	0.069008	-0.169545	0.421931	-0.054071	-0.038483	0.087038	-0.154932	-0.186391	0.791034	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.107841	0.016255	0.013790	-0.020744	0.076280	0.046940	0.015026	0.010400	-0.173861	-0.147932	-0.026130	-0.000123	-0.034846	0.034836	0.011857	0.000007	0.004936	-0.027161	-0.010196	0.050763	-0.020424	-0.005682	-0.036467	-0.030486	0.063046	-0.010540	0.010255	-0.023096	0.069278	0.003947	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116519	0.016353	0.007897	-0.015762	0.078397	0.048837	0.016243	0.008634	-0.174572	-0.141022	-0.031228	-0.000478	-0.043266	0.036635	0.015493	-0.006281	0.008054	-0.026446	-0.006952	0.037181	-0.016066	-0.003809	-0.032275	-0.029741	0.061869	-0.014215	0.011956	-0.024912	0.070707	0.010860	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120411	0.016526	0.002599	-0.009870	0.080929	0.047835	0.017416	0.002513	-0.175756	-0.132781	-0.042207	0.001232	-0.040270	0.038211	0.009227	-0.014238	0.005109	-0.021838	-0.003487	0.070370	-0.015815	-0.002503	-0.029653	-0.029275	0.055925	-0.014102	0.012261	-0.020436	0.070005	0.020939	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.802490	2.749197	-0.117731	0.076990	-0.081856	0.417328	0.362417	-0.119169	0.030958	-0.114584	-0.188270	0.334182	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116519	0.016353	0.007897	-0.015762	0.078397	0.048837	0.016243	0.008634	-0.174572	-0.141022	-0.031228	-0.000478	-0.043266	0.036635	0.015493	-0.006281	0.008054	-0.026446	-0.006952	0.037181	-0.016066	-0.003809	-0.032275	-0.029741	0.061869	-0.014215	0.011956	-0.024912	0.070707	0.010860	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120411	0.016526	0.002599	-0.009870	0.080929	0.047835	0.017416	0.002513	-0.175756	-0.132781	-0.042207	0.001232	-0.040270	0.038211	0.009227	-0.014238	0.005109	-0.021838	-0.003487	0.070370	-0.015815	-0.002503	-0.029653	-0.029275	0.055925	-0.014102	0.012261	-0.020436	0.070005	0.020939	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124752	0.016698	-0.001465	-0.004208	0.082986	0.046156	0.018668	-0.000941	-0.175775	-0.122240	-0.049237	0.000123	-0.028803	0.041509	0.009647	-0.016778	0.006211	-0.024517	0.001047	0.082413	-0.014547	-0.001612	-0.028200	-0.028438	0.053035	-0.013016	0.012349	-0.019369	0.067152	0.022582	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.796643	2.733008	-0.078582	-0.009580	0.054009	0.417713	0.452977	-0.127528	-0.069099	-0.049191	-0.190507	-0.214224	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120411	0.016526	0.002599	-0.009870	0.080929	0.047835	0.017416	0.002513	-0.175756	-0.132781	-0.042207	0.001232	-0.040270	0.038211	0.009227	-0.014238	0.005109	-0.021838	-0.003487	0.070370	-0.015815	-0.002503	-0.029653	-0.029275	0.055925	-0.014102	0.012261	-0.020436	0.070005	0.020939	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124752	0.016698	-0.001465	-0.004208	0.082986	0.046156	0.018668	-0.000941	-0.175775	-0.122240	-0.049237	0.000123	-0.028803	0.041509	0.009647	-0.016778	0.006211	-0.024517	0.001047	0.082413	-0.014547	-0.001612	-0.028200	-0.028438	0.053035	-0.013016	0.012349	-0.019369	0.067152	0.022582	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.001953	-0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	-0.132090	0.017064	-0.004459	0.001455	0.084100	0.043591	0.019581	-0.004079	-0.175754	-0.112692	-0.045403	0.004316	-0.017188	0.043933	0.008293	-0.023663	0.008531	-0.034207	-0.002687	0.068612	-0.008955	-0.000835	-0.026421	-0.027910	0.057298	-0.012219	0.011896	-0.017931	0.064339	0.017992	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
