C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.404032	0.269983	-1.398608	1.156950	-0.829847	-0.522421	-0.235356	1.334281	-1.288881	0.774958	0.423100	0.271374	-1.397778	1.207808	-0.820736	-0.528253	-0.239375	1.352786	-1.338576	0.795451	-0.270611	-0.011008	-0.046613	-0.294843	0.147897	0.014507	-0.006705	0.186262	0.060729	-0.312429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.401652	0.269528	-1.398458	1.156476	-0.830146	-0.522108	-0.235974	1.337054	-1.285362	0.763566	0.420218	0.271303	-1.398012	1.204465	-0.818399	-0.528327	-0.239379	1.355536	-1.337102	0.791705	-0.117792	-0.012733	-0.039558	-0.305165	0.105520	-0.033446	-0.009976	0.203577	0.103783	-0.397654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.398996	0.268786	-1.397918	1.155513	-0.835036	-0.521874	-0.237538	1.340481	-1.284238	0.755509	0.418915	0.271232	-1.398301	1.200864	-0.816478	-0.528342	-0.239363	1.359769	-1.335450	0.786666	-0.165323	-0.012905	-0.038852	-0.229426	0.059407	-0.003345	0.016451	0.215777	0.094129	-0.542273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.396315	0.268057	-1.397866	1.153990	-0.840093	-0.521740	-0.238864	1.342971	-1.283701	0.748425	0.413614	0.271129	-1.398505	1.199295	-0.815463	-0.528345	-0.239401	1.366844	-1.333641	0.776692	-0.173566	-0.022228	-0.070188	-0.131121	0.075733	-0.010803	0.009788	0.185590	0.058268	-0.490431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.391211	0.265903	-1.400534	1.153082	-0.847018	-0.521203	-0.240261	1.344337	-1.279936	0.739999	0.411124	0.271035	-1.399442	1.194789	-0.813685	-0.528346	-0.239424	1.370949	-1.333376	0.768954	-0.139494	-0.002223	-0.097749	-0.121291	-0.023833	-0.001080	-0.000184	0.193041	-0.001152	-0.387538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.389308	0.265536	-1.401341	1.149720	-0.848770	-0.521811	-0.241106	1.345997	-1.280203	0.740275	0.409148	0.270718	-1.399872	1.192483	-0.814008	-0.528346	-0.239485	1.374169	-1.333420	0.763408	-0.153535	-0.061872	-0.121443	-0.162183	-0.134989	-0.035004	-0.032588	0.137952	0.013843	-0.303966	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.388036	0.265396	-1.401557	1.146298	-0.846198	-0.522377	-0.242568	1.348660	-1.281354	0.736110	0.408122	0.270315	-1.400879	1.190979	-0.814872	-0.528346	-0.239562	1.375661	-1.333187	0.759778	-0.109574	-0.044573	-0.029592	-0.131376	-0.058864	-0.045376	-0.047461	0.094057	0.036281	-0.379360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.387550	0.265531	-1.401852	1.141797	-0.840525	-0.523071	-0.242929	1.350866	-1.281459	0.727970	0.404500	0.269879	-1.401880	1.188207	-0.815797	-0.528370	-0.239642	1.378286	-1.330789	0.753357	-0.269190	-0.024232	-0.058793	-0.222516	0.032500	-0.060372	-0.010562	0.033833	-0.020799	-0.414816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.387011	0.265576	-1.400673	1.135801	-0.831778	-0.525186	-0.243485	1.355207	-1.281544	0.714038	0.401813	0.269614	-1.402831	1.184914	-0.816199	-0.528472	-0.239731	1.379805	-1.329898	0.748971	-0.292131	-0.059421	-0.117548	-0.228140	0.003250	0.088183	-0.016178	0.097603	0.109588	-0.442789	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.386413	0.265234	-1.401681	1.136234	-0.832933	-0.524659	-0.243075	1.355991	-1.278491	0.711589	0.399967	0.269432	-1.404354	1.181347	-0.816304	-0.528589	-0.239724	1.381805	-1.328241	0.744580	-0.123433	-0.030369	-0.151340	-0.368288	-0.083426	-0.022588	-0.021392	0.201690	0.157523	-0.337408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.385065	0.264630	-1.401352	1.135618	-0.839767	-0.524231	-0.243858	1.359023	-1.279657	0.715971	0.398144	0.269210	-1.406258	1.177726	-0.816228	-0.528709	-0.239707	1.384458	-1.325802	0.737983	-0.207763	-0.018159	-0.179147	-0.214800	-0.088604	-0.005748	-0.011445	0.180692	0.172786	-0.595572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.383734	0.265029	-1.401805	1.136314	-0.844985	-0.523059	-0.243811	1.359463	-1.278435	0.718263	0.396325	0.268971	-1.408602	1.176032	-0.816286	-0.528758	-0.239695	1.387146	-1.323642	0.731792	-0.139424	-0.046018	-0.199376	-0.063356	-0.078653	-0.059899	-0.010450	0.115779	0.177802	-0.321280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.382739	0.264926	-1.403881	1.137388	-0.843826	-0.521981	-0.242989	1.357296	-1.274474	0.720381	0.395089	0.268851	-1.412730	1.175451	-0.818721	-0.528670	-0.239685	1.388701	-1.321101	0.728180	-0.076756	-0.016234	-0.302598	-0.006336	-0.217243	-0.040886	-0.001045	0.046474	0.122469	-0.182182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.382337	0.264712	-1.405854	1.137958	-0.840651	-0.521205	-0.243084	1.355506	-1.272407	0.725065	0.393969	0.268827	-1.416754	1.175383	-0.822891	-0.528483	-0.239651	1.389691	-1.318994	0.726027	-0.087937	-0.008603	-0.285003	-0.080895	-0.189227	0.009870	-0.017553	0.074440	0.127405	-0.105459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.382713	0.264507	-1.406916	1.136273	-0.836175	-0.520987	-0.243785	1.354676	-1.274416	0.730168	0.393188	0.268806	-1.420782	1.175224	-0.825543	-0.528325	-0.239595	1.390010	-1.317022	0.724918	-0.113483	-0.011329	-0.272775	-0.074393	-0.221321	0.039373	-0.005245	0.021403	0.113940	-0.080339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.383196	0.265501	-1.407585	1.135745	-0.830716	-0.520598	-0.244253	1.352747	-1.275196	0.730920	0.392547	0.268778	-1.424060	1.174756	-0.827285	-0.528026	-0.239560	1.390074	-1.315464	0.725108	-0.098589	-0.001133	-0.173842	-0.070253	-0.057028	0.003937	0.015760	0.019588	0.032332	0.072228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.384238	0.267018	-1.407450	1.137284	-0.822716	-0.520787	-0.245122	1.351034	-1.277181	0.728381	0.392080	0.268756	-1.426000	1.173500	-0.827682	-0.527943	-0.239553	1.390135	-1.314716	0.725776	-0.062203	0.015008	-0.146501	-0.076818	-0.030130	0.014352	0.005066	0.050814	0.052088	-0.031163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.384430	0.267559	-1.407078	1.138099	-0.821831	-0.520992	-0.245441	1.350532	-1.277136	0.726995	0.391986	0.268784	-1.427551	1.172158	-0.826913	-0.527950	-0.239576	1.390074	-1.314736	0.726879	-0.020179	-0.019437	-0.115849	-0.101902	0.070269	-0.050909	-0.018105	-0.015856	-0.068073	-0.044992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.384880	0.268663	-1.406072	1.140186	-0.821890	-0.521958	-0.246631	1.349621	-1.276703	0.721890	0.392113	0.268830	-1.428006	1.171211	-0.825935	-0.527903	-0.239580	1.390087	-1.314886	0.727124	-0.002018	0.008525	-0.046481	-0.052066	0.041923	0.043764	0.007495	-0.012055	-0.066131	-0.001010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.386061	0.270734	-1.404700	1.141189	-0.821019	-0.523893	-0.247583	1.348558	-1.273604	0.711064	0.392284	0.268855	-1.428073	1.170222	-0.824916	-0.527845	-0.239678	1.390089	-1.315473	0.727100	-0.000202	0.008995	0.033738	-0.095937	0.056537	0.011356	-0.034147	-0.018654	-0.010103	0.027816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.386111	0.270469	-1.404576	1.141806	-0.821449	-0.523819	-0.248024	1.348825	-1.273250	0.708500	0.392415	0.268957	-1.428014	1.169612	-0.823791	-0.527882	-0.239787	1.390017	-1.315639	0.726175	0.041855	0.009042	-0.062929	-0.114283	0.047529	-0.030271	-0.029005	-0.071658	-0.042886	-0.196127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.386076	0.269645	-1.403642	1.143264	-0.825431	-0.523107	-0.249816	1.350304	-1.273499	0.702592	0.392562	0.269107	-1.427736	1.168521	-0.822475	-0.528035	-0.239889	1.390075	-1.315502	0.721191	-0.013263	-0.017707	-0.030720	-0.032366	-0.033633	-0.086778	-0.014533	-0.010655	-0.014757	-0.225501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.386334	0.268905	-1.404923	1.145091	-0.831723	-0.523024	-0.250708	1.349930	-1.272915	0.700539	0.392592	0.269137	-1.427583	1.168278	-0.821994	-0.528017	-0.239910	1.390087	-1.315475	0.719807	0.009143	-0.020382	-0.055417	-0.052091	0.007106	-0.015657	0.011342	-0.011534	-0.060800	-0.214480	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.386368	0.268651	-1.404913	1.144446	-0.832524	-0.523191	-0.250668	1.350192	-1.273137	0.700558	0.392597	0.269272	-1.427310	1.168181	-0.822431	-0.527965	-0.240229	1.390186	-1.315542	0.716792	-0.082837	-0.013670	-0.061376	-0.012188	-0.055124	-0.053910	-0.029109	0.033743	0.011368	-0.307598	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.386424	0.267787	-1.405155	1.141883	-0.832604	-0.523538	-0.250796	1.350787	-1.273752	0.699007	0.392695	0.269259	-1.427231	1.167920	-0.822906	-0.527930	-0.240624	1.390376	-1.315531	0.713378	-0.060628	-0.019978	-0.051503	-0.064032	-0.019471	-0.040287	-0.038970	0.017333	0.008116	-0.226179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.386688	0.267213	-1.405664	1.138935	-0.830511	-0.523813	-0.250397	1.351068	-1.272995	0.693773	0.392788	0.269191	-1.427240	1.167601	-0.823122	-0.527996	-0.240840	1.390510	-1.315408	0.710805	-0.040959	-0.014793	-0.050516	-0.107603	-0.040333	-0.070332	-0.019019	-0.047122	0.011281	-0.155224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.386983	0.266936	-1.405679	1.137147	-0.829111	-0.524015	-0.250504	1.351917	-1.273071	0.690207	0.392782	0.269105	-1.427266	1.166931	-0.823141	-0.527985	-0.240899	1.390513	-1.315020	0.708448	-0.018054	-0.027070	-0.071355	-0.108470	-0.007523	-0.000054	0.005077	0.012736	0.049983	-0.214431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.386983	0.266936	-1.405679	1.137147	-0.829111	-0.524015	-0.250504	1.351917	-1.273071	0.690207	0.392708	0.269023	-1.427295	1.164010	-0.823048	-0.527959	-0.240984	1.390199	-1.314215	0.702864	-0.033212	0.007762	-0.003646	-0.171370	-0.053097	-0.034902	-0.005308	0.001274	0.004998	-0.258738	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.388424	0.266786	-1.404634	1.130703	-0.828221	-0.525251	-0.250487	1.353785	-1.270922	0.675190	0.392742	0.268999	-1.427301	1.162990	-0.822981	-0.527929	-0.241009	1.390111	-1.313909	0.700608	0.010637	-0.001550	0.048490	-0.111357	-0.005310	-0.003490	-0.009837	-0.038259	0.035396	-0.189887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.388563	0.266871	-1.404698	1.130688	-0.828251	-0.525254	-0.250411	1.353873	-1.270766	0.674135	0.393015	0.268962	-1.427351	1.161526	-0.823259	-0.527996	-0.241079	1.390409	-1.313751	0.697442	-0.061750	-0.017603	-0.009110	-0.185617	-0.035427	-0.014308	-0.013779	-0.010805	0.048905	-0.210918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.389071	0.266990	-1.403918	1.130762	-0.830762	-0.525149	-0.251029	1.355027	-1.270801	0.670140	0.393142	0.268954	-1.427797	1.158906	-0.823556	-0.528179	-0.241117	1.390905	-1.312508	0.694022	-0.020133	0.000566	-0.000911	-0.008093	-0.129170	-0.036327	-0.013010	-0.022018	0.081662	-0.167656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.389408	0.267351	-1.405292	1.132607	-0.834967	-0.524540	-0.250448	1.354334	-1.269748	0.673730	0.392950	0.268953	-1.427910	1.157752	-0.824973	-0.528094	-0.241197	1.390956	-1.312380	0.692200	-0.015972	-0.001107	-0.038477	-0.098519	-0.149013	0.013815	-0.012933	0.036184	0.043063	-0.135413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.389810	0.267007	-1.405006	1.132553	-0.837151	-0.524579	-0.250738	1.355130	-1.269800	0.674631	0.392960	0.268944	-1.427909	1.157231	-0.825862	-0.528053	-0.241221	1.391038	-1.311942	0.690914	0.057727	-0.015232	-0.007337	-0.076155	-0.185893	-0.005598	-0.015252	-0.006850	0.161340	-0.195002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.390025	0.266861	-1.404872	1.131310	-0.837248	-0.524580	-0.250558	1.355053	-1.269351	0.674092	0.392889	0.268959	-1.428005	1.156351	-0.828124	-0.527972	-0.241218	1.391104	-1.311104	0.690051	-0.039593	0.012435	-0.018182	-0.077408	-0.224478	-0.038946	0.000801	0.009784	0.117333	-0.019500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.390468	0.266649	-1.405192	1.130737	-0.838306	-0.524333	-0.250121	1.354766	-1.268579	0.674669	0.392899	0.268946	-1.428000	1.156005	-0.831484	-0.528077	-0.241225	1.391310	-1.311057	0.690024	-0.003959	-0.005736	-0.033225	-0.084513	-0.221357	-0.094625	-0.004573	0.018427	0.004754	-0.092680	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.391198	0.266933	-1.405437	1.132240	-0.842597	-0.524478	-0.250560	1.353905	-1.268258	0.677081	0.392877	0.268943	-1.428072	1.155694	-0.834604	-0.528001	-0.241259	1.391424	-1.310854	0.691036	0.003094	-0.000574	0.056001	-0.085223	-0.182659	0.007986	-0.021395	-0.022585	-0.118172	0.084952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.391723	0.267109	-1.405315	1.131164	-0.846497	-0.524992	-0.250171	1.353704	-1.269710	0.683146	0.392897	0.268942	-1.428353	1.155607	-0.837991	-0.527937	-0.241379	1.391471	-1.310208	0.691893	-0.020628	-0.000057	-0.057213	-0.060867	-0.189258	0.021736	-0.032383	0.015190	-0.057182	0.001516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.392401	0.267208	-1.404887	1.129071	-0.848099	-0.524943	-0.250224	1.353332	-1.271079	0.687266	0.392949	0.268942	-1.428506	1.155711	-0.841673	-0.527925	-0.241621	1.391335	-1.309618	0.692767	-0.040449	-0.011638	-0.030149	0.004382	-0.339972	-0.008295	-0.032319	-0.040357	-0.040615	0.132758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.392880	0.267618	-1.405205	1.127949	-0.846794	-0.524411	-0.249283	1.352168	-1.271630	0.691402	0.392960	0.268950	-1.428634	1.156265	-0.845754	-0.527922	-0.241872	1.390969	-1.309839	0.695196	-0.059879	0.005815	-0.027442	0.010907	-0.320147	-0.056664	-0.012538	-0.066849	-0.049427	0.201716	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.393534	0.268138	-1.404616	1.128227	-0.843745	-0.524311	-0.248790	1.351891	-1.273084	0.695118	0.393034	0.268952	-1.428974	1.156497	-0.850690	-0.527946	-0.241970	1.390896	-1.309520	0.697790	-0.040884	-0.006398	-0.044620	-0.030316	-0.255351	0.043188	0.001073	0.000294	0.043912	0.177205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.394504	0.269104	-1.403785	1.128382	-0.841087	-0.524249	-0.247652	1.350227	-1.274366	0.703109	0.393098	0.268960	-1.429866	1.156640	-0.854076	-0.527926	-0.242046	1.390614	-1.309214	0.701071	-0.052943	-0.012272	-0.063786	0.003948	-0.172100	-0.055005	-0.013851	-0.031377	-0.051443	0.258505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.394505	0.269604	-1.403708	1.130161	-0.840630	-0.523689	-0.247102	1.348983	-1.276427	0.710398	0.393159	0.269035	-1.431038	1.157542	-0.857637	-0.527874	-0.242029	1.389856	-1.310049	0.706671	-0.071597	-0.003554	-0.128516	0.087636	-0.146326	-0.040397	0.004431	-0.107827	-0.095875	0.287573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.394609	0.270807	-1.403741	1.134991	-0.840243	-0.522936	-0.246491	1.346810	-1.279174	0.723859	0.392929	0.269074	-1.431879	1.158376	-0.858931	-0.527815	-0.242026	1.389655	-1.310386	0.709487	0.031226	-0.002682	-0.058217	0.099494	-0.119322	0.002940	-0.006536	-0.014272	-0.068911	0.234646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.394861	0.271572	-1.403398	1.135783	-0.838184	-0.523158	-0.245827	1.344972	-1.278430	0.728231	0.392689	0.269219	-1.432652	1.160094	-0.859238	-0.527634	-0.241993	1.388791	-1.311083	0.715406	-0.052712	0.005548	-0.040718	0.076252	0.022964	0.000294	0.006326	-0.088668	-0.059236	0.574827	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.394978	0.272477	-1.402704	1.137903	-0.832767	-0.523582	-0.244918	1.342331	-1.275956	0.729680	0.392593	0.269410	-1.432928	1.161794	-0.859348	-0.527452	-0.241938	1.387407	-1.312216	0.722939	-0.022719	0.011024	-0.038968	0.077418	-0.050048	-0.020908	0.009938	-0.113556	-0.096654	0.633272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.394890	0.272349	-1.401462	1.141838	-0.832472	-0.523411	-0.245657	1.342287	-1.277973	0.736727	0.392670	0.269771	-1.432911	1.164340	-0.858764	-0.527367	-0.241757	1.386282	-1.314745	0.733873	-0.089513	0.019714	-0.056241	0.070555	-0.005005	0.001399	0.000994	-0.000887	-0.082948	0.387863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.394275	0.272198	-1.401198	1.148546	-0.837254	-0.522341	-0.246871	1.341375	-1.280998	0.750276	0.392734	0.269996	-1.432907	1.165406	-0.858502	-0.527423	-0.241624	1.386250	-1.316099	0.738022	-0.057806	0.014767	-0.040520	0.017524	0.016948	-0.031267	0.009405	-0.014047	-0.158349	0.363322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.393778	0.272309	-1.401025	1.149965	-0.839069	-0.522369	-0.246433	1.340531	-1.280263	0.753892	0.392796	0.270122	-1.432713	1.166395	-0.858280	-0.527410	-0.241468	1.386317	-1.317242	0.746244	-0.040677	0.001477	0.020375	0.040138	-0.019243	-0.076409	-0.001386	-0.022343	-0.169379	0.496964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
